SoilMoistureSystemID,SensorID,Timestamp,Location,SoilMoisture(%)
SMS003,Sensor30cm,2024-08-04 17:55:04.123624,"-33.001408, 120.991526",12.48
SMS003,Sensor10cm,2024-08-05 01:55:04.123624,"-33.001408, 120.991526",9.72
SMS003,Sensor20cm,2024-08-05 01:55:04.123624,"-33.001408, 120.991526",10.89
SMS003,Sensor30cm,2024-08-05 01:55:04.123624,"-33.001408, 120.991526",11.2
SMS003,Sensor10cm,2024-08-05 17:55:04.123624,"-33.001408, 120.991526",8.66
SMS003,Sensor20cm,2024-08-05 17:55:04.123624,"-33.001408, 120.991526",11.12
SMS003,Sensor30cm,2024-08-05 17:55:04.123624,"-33.001408, 120.991526",12.11
SMS003,Sensor10cm,2024-08-06 01:55:04.123624,"-33.001408, 120.991526",11.0
SMS003,Sensor20cm,2024-08-06 01:55:04.123624,"-33.001408, 120.991526",11.1
SMS003,Sensor30cm,2024-08-06 01:55:04.123624,"-33.001408, 120.991526",10.64
SMS003,Sensor10cm,2024-08-06 17:55:04.123624,"-33.001408, 120.991526",10.94
SMS003,Sensor20cm,2024-08-06 17:55:04.123624,"-33.001408, 120.991526",11.11
SMS003,Sensor30cm,2024-08-06 17:55:04.123624,"-33.001408, 120.991526",10.86
SMS003,Sensor10cm,2024-08-07 01:55:04.123624,"-33.001408, 120.991526",11.53
SMS003,Sensor20cm,2024-08-07 01:55:04.123624,"-33.001408, 120.991526",10.27
SMS003,Sensor30cm,2024-08-07 01:55:04.123624,"-33.001408, 120.991526",10.78
SMS003,Sensor10cm,2024-08-07 17:55:04.123624,"-33.001408, 120.991526",8.32
SMS003,Sensor20cm,2024-08-07 17:55:04.123624,"-33.001408, 120.991526",12.01
SMS003,Sensor30cm,2024-08-07 17:55:04.123624,"-33.001408, 120.991526",10.4
SMS003,Sensor10cm,2024-08-08 01:55:04.123624,"-33.001408, 120.991526",8.91
SMS003,Sensor20cm,2024-08-08 01:55:04.123624,"-33.001408, 120.991526",9.1
SMS003,Sensor30cm,2024-08-08 01:55:04.123624,"-33.001408, 120.991526",12.93
SMS003,Sensor10cm,2024-08-08 17:55:04.123624,"-33.001408, 120.991526",10.4
SMS003,Sensor20cm,2024-08-08 17:55:04.123624,"-33.001408, 120.991526",12.63
SMS003,Sensor30cm,2024-08-08 17:55:04.123624,"-33.001408, 120.991526",11.62
SMS003,Sensor10cm,2024-08-09 01:55:04.123624,"-33.001408, 120.991526",10.02
SMS003,Sensor20cm,2024-08-09 01:55:04.123624,"-33.001408, 120.991526",12.46
SMS003,Sensor30cm,2024-08-09 01:55:04.123624,"-33.001408, 120.991526",12.0
SMS003,Sensor10cm,2024-08-09 17:55:04.123624,"-33.001408, 120.991526",7.92
SMS003,Sensor20cm,2024-08-09 17:55:04.123624,"-33.001408, 120.991526",8.77
SMS003,Sensor30cm,2024-08-09 17:55:04.123624,"-33.001408, 120.991526",13.04
SMS003,Sensor10cm,2024-08-10 01:55:04.123624,"-33.001408, 120.991526",9.24
SMS003,Sensor20cm,2024-08-10 01:55:04.123624,"-33.001408, 120.991526",10.41
SMS003,Sensor30cm,2024-08-10 01:55:04.123624,"-33.001408, 120.991526",10.31
SMS003,Sensor10cm,2024-08-10 17:55:04.123624,"-33.001408, 120.991526",7.74
SMS003,Sensor20cm,2024-08-10 17:55:04.123624,"-33.001408, 120.991526",9.39
SMS003,Sensor30cm,2024-08-10 17:55:04.123624,"-33.001408, 120.991526",11.33
SMS003,Sensor10cm,2024-08-11 01:55:04.123624,"-33.001408, 120.991526",10.58
SMS003,Sensor20cm,2024-08-11 01:55:04.123624,"-33.001408, 120.991526",11.43
SMS003,Sensor30cm,2024-08-11 01:55:04.123624,"-33.001408, 120.991526",12.68
SMS003,Sensor10cm,2024-08-11 17:55:04.123624,"-33.001408, 120.991526",10.53
SMS003,Sensor20cm,2024-08-11 17:55:04.123624,"-33.001408, 120.991526",12.19
SMS003,Sensor30cm,2024-08-11 17:55:04.123624,"-33.001408, 120.991526",13.42
SMS003,Sensor10cm,2024-08-12 01:55:04.123624,"-33.001408, 120.991526",9.98
SMS003,Sensor20cm,2024-08-12 01:55:04.123624,"-33.001408, 120.991526",11.41
SMS003,Sensor30cm,2024-08-12 01:55:04.123624,"-33.001408, 120.991526",13.13
SMS003,Sensor10cm,2024-08-12 17:55:04.123624,"-33.001408, 120.991526",10.28
SMS003,Sensor20cm,2024-08-12 17:55:04.123624,"-33.001408, 120.991526",9.64
SMS003,Sensor30cm,2024-08-12 17:55:04.123624,"-33.001408, 120.991526",10.17
SMS003,Sensor10cm,2024-08-13 01:55:04.123624,"-33.001408, 120.991526",8.12
SMS003,Sensor20cm,2024-08-13 01:55:04.123624,"-33.001408, 120.991526",11.94
SMS003,Sensor30cm,2024-08-13 01:55:04.123624,"-33.001408, 120.991526",10.3
SMS003,Sensor10cm,2024-08-13 17:55:04.123624,"-33.001408, 120.991526",7.52
SMS003,Sensor20cm,2024-08-13 17:55:04.123624,"-33.001408, 120.991526",9.28
SMS003,Sensor30cm,2024-08-13 17:55:04.123624,"-33.001408, 120.991526",11.53
SMS003,Sensor10cm,2024-08-14 01:55:04.123624,"-33.001408, 120.991526",9.59
SMS003,Sensor20cm,2024-08-14 01:55:04.123624,"-33.001408, 120.991526",9.03
SMS003,Sensor30cm,2024-08-14 01:55:04.123624,"-33.001408, 120.991526",12.49
SMS003,Sensor10cm,2024-08-14 17:55:04.123624,"-33.001408, 120.991526",9.64
SMS003,Sensor20cm,2024-08-14 17:55:04.123624,"-33.001408, 120.991526",9.19
SMS003,Sensor30cm,2024-08-14 17:55:04.123624,"-33.001408, 120.991526",12.77
SMS003,Sensor10cm,2024-08-15 01:55:04.123624,"-33.001408, 120.991526",9.93
SMS003,Sensor20cm,2024-08-15 01:55:04.123624,"-33.001408, 120.991526",10.33
SMS003,Sensor30cm,2024-08-15 01:55:04.123624,"-33.001408, 120.991526",9.84
SMS003,Sensor10cm,2024-08-15 17:55:04.123624,"-33.001408, 120.991526",10.61
SMS003,Sensor20cm,2024-08-15 17:55:04.123624,"-33.001408, 120.991526",9.99
SMS003,Sensor30cm,2024-08-15 17:55:04.123624,"-33.001408, 120.991526",11.88
SMS003,Sensor10cm,2024-08-16 01:55:04.123624,"-33.001408, 120.991526",6.83
SMS003,Sensor20cm,2024-08-16 01:55:04.123624,"-33.001408, 120.991526",11.74
SMS003,Sensor30cm,2024-08-16 01:55:04.123624,"-33.001408, 120.991526",9.75
SMS003,Sensor10cm,2024-08-16 17:55:04.123624,"-33.001408, 120.991526",8.39
SMS003,Sensor20cm,2024-08-16 17:55:04.123624,"-33.001408, 120.991526",9.06
SMS003,Sensor30cm,2024-08-16 17:55:04.123624,"-33.001408, 120.991526",10.33
SMS003,Sensor10cm,2024-08-17 01:55:04.123624,"-33.001408, 120.991526",7.92
SMS003,Sensor20cm,2024-08-17 01:55:04.123624,"-33.001408, 120.991526",8.9
SMS003,Sensor30cm,2024-08-17 01:55:04.123624,"-33.001408, 120.991526",10.4
SMS003,Sensor10cm,2024-08-17 17:55:04.123624,"-33.001408, 120.991526",8.48
SMS003,Sensor20cm,2024-08-17 17:55:04.123624,"-33.001408, 120.991526",10.45
SMS003,Sensor30cm,2024-08-17 17:55:04.123624,"-33.001408, 120.991526",10.64
SMS003,Sensor10cm,2024-08-18 01:55:04.123624,"-33.001408, 120.991526",7.19
SMS003,Sensor20cm,2024-08-18 01:55:04.123624,"-33.001408, 120.991526",9.28
SMS003,Sensor30cm,2024-08-18 01:55:04.123624,"-33.001408, 120.991526",10.88
SMS003,Sensor10cm,2024-08-18 17:55:04.123624,"-33.001408, 120.991526",8.81
SMS003,Sensor20cm,2024-08-18 17:55:04.123624,"-33.001408, 120.991526",8.34
SMS003,Sensor30cm,2024-08-18 17:55:04.123624,"-33.001408, 120.991526",11.08
SMS003,Sensor10cm,2024-08-19 01:55:04.123624,"-33.001408, 120.991526",10.27
SMS003,Sensor20cm,2024-08-19 01:55:04.123624,"-33.001408, 120.991526",9.03
SMS003,Sensor30cm,2024-08-19 01:55:04.123624,"-33.001408, 120.991526",9.8
SMS003,Sensor10cm,2024-08-19 17:55:04.123624,"-33.001408, 120.991526",8.91
SMS003,Sensor20cm,2024-08-19 17:55:04.123624,"-33.001408, 120.991526",7.79
SMS003,Sensor30cm,2024-08-19 17:55:04.123624,"-33.001408, 120.991526",10.09
SMS003,Sensor10cm,2024-08-20 01:55:04.123624,"-33.001408, 120.991526",9.98
SMS003,Sensor20cm,2024-08-20 01:55:04.123624,"-33.001408, 120.991526",9.97
SMS003,Sensor30cm,2024-08-20 01:55:04.123624,"-33.001408, 120.991526",8.59
SMS003,Sensor10cm,2024-08-20 17:55:04.123624,"-33.001408, 120.991526",8.62
SMS003,Sensor20cm,2024-08-20 17:55:04.123624,"-33.001408, 120.991526",8.87
SMS003,Sensor30cm,2024-08-20 17:55:04.123624,"-33.001408, 120.991526",11.65
SMS003,Sensor10cm,2024-08-21 01:55:04.123624,"-33.001408, 120.991526",10.22
SMS003,Sensor20cm,2024-08-21 01:55:04.123624,"-33.001408, 120.991526",9.76
SMS003,Sensor30cm,2024-08-21 01:55:04.123624,"-33.001408, 120.991526",11.71
SMS004,Sensor10cm,2023-08-22 17:55:04.137174,"-33.004811, 120.998158",6.57
SMS004,Sensor20cm,2023-08-22 17:55:04.137174,"-33.004811, 120.998158",9.56
SMS004,Sensor30cm,2023-08-22 17:55:04.137174,"-33.004811, 120.998158",10.06
SMS004,Sensor10cm,2023-08-23 01:55:04.137174,"-33.004811, 120.998158",6.26
SMS004,Sensor20cm,2023-08-23 01:55:04.137174,"-33.004811, 120.998158",8.05
SMS004,Sensor30cm,2023-08-23 01:55:04.137174,"-33.004811, 120.998158",11.57
SMS004,Sensor10cm,2023-08-23 17:55:04.137174,"-33.004811, 120.998158",8.05
SMS004,Sensor20cm,2023-08-23 17:55:04.137174,"-33.004811, 120.998158",9.05
SMS004,Sensor30cm,2023-08-23 17:55:04.137174,"-33.004811, 120.998158",11.65
SMS004,Sensor10cm,2023-08-24 01:55:04.137174,"-33.004811, 120.998158",9.48
SMS004,Sensor20cm,2023-08-24 01:55:04.137174,"-33.004811, 120.998158",9.82
SMS004,Sensor30cm,2023-08-24 01:55:04.137174,"-33.004811, 120.998158",8.93
SMS004,Sensor10cm,2023-08-24 17:55:04.137174,"-33.004811, 120.998158",6.26
SMS004,Sensor20cm,2023-08-24 17:55:04.137174,"-33.004811, 120.998158",10.5
SMS004,Sensor30cm,2023-08-24 17:55:04.137174,"-33.004811, 120.998158",10.46
SMS004,Sensor10cm,2023-08-25 01:55:04.137174,"-33.004811, 120.998158",7.68
SMS004,Sensor20cm,2023-08-25 01:55:04.137174,"-33.004811, 120.998158",7.77
SMS004,Sensor30cm,2023-08-25 01:55:04.137174,"-33.004811, 120.998158",10.18
SMS004,Sensor10cm,2023-08-25 17:55:04.137174,"-33.004811, 120.998158",6.37
SMS004,Sensor20cm,2023-08-25 17:55:04.137174,"-33.004811, 120.998158",8.23
SMS004,Sensor30cm,2023-08-25 17:55:04.137174,"-33.004811, 120.998158",8.34
SMS004,Sensor10cm,2023-08-26 01:55:04.137174,"-33.004811, 120.998158",6.68
SMS004,Sensor20cm,2023-08-26 01:55:04.137174,"-33.004811, 120.998158",7.79
SMS004,Sensor30cm,2023-08-26 01:55:04.137174,"-33.004811, 120.998158",10.72
SMS004,Sensor10cm,2023-08-26 17:55:04.137174,"-33.004811, 120.998158",7.26
SMS004,Sensor20cm,2023-08-26 17:55:04.137174,"-33.004811, 120.998158",9.78
SMS004,Sensor30cm,2023-08-26 17:55:04.137174,"-33.004811, 120.998158",10.46
SMS004,Sensor10cm,2023-08-27 01:55:04.137174,"-33.004811, 120.998158",8.34
SMS004,Sensor20cm,2023-08-27 01:55:04.137174,"-33.004811, 120.998158",9.98
SMS004,Sensor30cm,2023-08-27 01:55:04.137174,"-33.004811, 120.998158",9.08
SMS004,Sensor10cm,2023-08-27 17:55:04.137174,"-33.004811, 120.998158",7.68
SMS004,Sensor20cm,2023-08-27 17:55:04.137174,"-33.004811, 120.998158",9.63
SMS004,Sensor30cm,2023-08-27 17:55:04.137174,"-33.004811, 120.998158",9.06
SMS004,Sensor10cm,2023-08-28 01:55:04.137174,"-33.004811, 120.998158",7.75
SMS004,Sensor20cm,2023-08-28 01:55:04.137174,"-33.004811, 120.998158",9.06
SMS004,Sensor30cm,2023-08-28 01:55:04.137174,"-33.004811, 120.998158",11.64
SMS004,Sensor10cm,2023-08-28 17:55:04.137174,"-33.004811, 120.998158",7.44
SMS004,Sensor20cm,2023-08-28 17:55:04.137174,"-33.004811, 120.998158",8.63
SMS004,Sensor30cm,2023-08-28 17:55:04.137174,"-33.004811, 120.998158",9.63
SMS004,Sensor10cm,2023-08-29 01:55:04.137174,"-33.004811, 120.998158",8.67
SMS004,Sensor20cm,2023-08-29 01:55:04.137174,"-33.004811, 120.998158",8.19
SMS004,Sensor30cm,2023-08-29 01:55:04.137174,"-33.004811, 120.998158",8.14
SMS004,Sensor10cm,2023-08-29 17:55:04.137174,"-33.004811, 120.998158",6.04
SMS004,Sensor20cm,2023-08-29 17:55:04.137174,"-33.004811, 120.998158",7.83
SMS004,Sensor30cm,2023-08-29 17:55:04.137174,"-33.004811, 120.998158",7.73
SMS004,Sensor10cm,2023-08-30 01:55:04.137174,"-33.004811, 120.998158",8.39
SMS004,Sensor20cm,2023-08-30 01:55:04.137174,"-33.004811, 120.998158",8.81
SMS004,Sensor30cm,2023-08-30 01:55:04.137174,"-33.004811, 120.998158",7.94
SMS004,Sensor10cm,2023-08-30 17:55:04.137174,"-33.004811, 120.998158",7.34
SMS004,Sensor20cm,2023-08-30 17:55:04.137174,"-33.004811, 120.998158",9.52
SMS004,Sensor30cm,2023-08-30 17:55:04.137174,"-33.004811, 120.998158",10.92
SMS004,Sensor10cm,2023-08-31 01:55:04.137174,"-33.004811, 120.998158",9.17
SMS004,Sensor20cm,2023-08-31 01:55:04.137174,"-33.004811, 120.998158",9.54
SMS004,Sensor30cm,2023-08-31 01:55:04.137174,"-33.004811, 120.998158",9.37
SMS004,Sensor10cm,2023-08-31 17:55:04.137174,"-33.004811, 120.998158",5.7
SMS004,Sensor20cm,2023-08-31 17:55:04.137174,"-33.004811, 120.998158",8.85
SMS004,Sensor30cm,2023-08-31 17:55:04.137174,"-33.004811, 120.998158",10.44
SMS004,Sensor10cm,2023-09-01 01:55:04.137174,"-33.004811, 120.998158",5.91
SMS004,Sensor20cm,2023-09-01 01:55:04.137174,"-33.004811, 120.998158",9.67
SMS004,Sensor30cm,2023-09-01 01:55:04.137174,"-33.004811, 120.998158",7.4
SMS004,Sensor10cm,2023-09-01 17:55:04.137174,"-33.004811, 120.998158",5.78
SMS004,Sensor20cm,2023-09-01 17:55:04.137174,"-33.004811, 120.998158",6.55
SMS004,Sensor30cm,2023-09-01 17:55:04.137174,"-33.004811, 120.998158",9.97
SMS004,Sensor10cm,2023-09-02 01:55:04.137174,"-33.004811, 120.998158",8.9
SMS004,Sensor20cm,2023-09-02 01:55:04.137174,"-33.004811, 120.998158",8.95
SMS004,Sensor30cm,2023-09-02 01:55:04.137174,"-33.004811, 120.998158",11.01
SMS004,Sensor10cm,2023-09-02 17:55:04.137174,"-33.004811, 120.998158",5.87
SMS004,Sensor20cm,2023-09-02 17:55:04.137174,"-33.004811, 120.998158",6.55
SMS004,Sensor30cm,2023-09-02 17:55:04.137174,"-33.004811, 120.998158",8.49
SMS004,Sensor10cm,2023-09-03 01:55:04.137174,"-33.004811, 120.998158",7.42
SMS004,Sensor20cm,2023-09-03 01:55:04.137174,"-33.004811, 120.998158",6.98
SMS004,Sensor30cm,2023-09-03 01:55:04.137174,"-33.004811, 120.998158",8.9
SMS004,Sensor10cm,2023-09-03 17:55:04.137174,"-33.004811, 120.998158",5.31
SMS004,Sensor20cm,2023-09-03 17:55:04.137174,"-33.004811, 120.998158",8.38
SMS004,Sensor30cm,2023-09-03 17:55:04.137174,"-33.004811, 120.998158",10.42
SMS004,Sensor10cm,2023-09-04 01:55:04.137174,"-33.004811, 120.998158",7.61
SMS004,Sensor20cm,2023-09-04 01:55:04.137174,"-33.004811, 120.998158",9.71
SMS004,Sensor30cm,2023-09-04 01:55:04.137174,"-33.004811, 120.998158",8.95
SMS004,Sensor10cm,2023-09-04 17:55:04.137174,"-33.004811, 120.998158",6.43
SMS004,Sensor20cm,2023-09-04 17:55:04.137174,"-33.004811, 120.998158",8.1
SMS004,Sensor30cm,2023-09-04 17:55:04.137174,"-33.004811, 120.998158",10.45
SMS004,Sensor10cm,2023-09-05 01:55:04.137174,"-33.004811, 120.998158",7.45
SMS004,Sensor20cm,2023-09-05 01:55:04.137174,"-33.004811, 120.998158",8.63
SMS004,Sensor30cm,2023-09-05 01:55:04.137174,"-33.004811, 120.998158",8.03
SMS004,Sensor10cm,2023-09-05 17:55:04.137174,"-33.004811, 120.998158",6.86
SMS004,Sensor20cm,2023-09-05 17:55:04.137174,"-33.004811, 120.998158",7.28
SMS004,Sensor30cm,2023-09-05 17:55:04.137174,"-33.004811, 120.998158",10.59
SMS004,Sensor10cm,2023-09-06 01:55:04.137174,"-33.004811, 120.998158",8.23
SMS004,Sensor20cm,2023-09-06 01:55:04.137174,"-33.004811, 120.998158",7.95
SMS004,Sensor30cm,2023-09-06 01:55:04.137174,"-33.004811, 120.998158",7.8
SMS004,Sensor10cm,2023-09-06 17:55:04.137174,"-33.004811, 120.998158",7.97
SMS004,Sensor20cm,2023-09-06 17:55:04.137174,"-33.004811, 120.998158",9.01
SMS004,Sensor30cm,2023-09-06 17:55:04.137174,"-33.004811, 120.998158",8.81
SMS004,Sensor10cm,2023-09-07 01:55:04.137174,"-33.004811, 120.998158",7.03
SMS004,Sensor20cm,2023-09-07 01:55:04.137174,"-33.004811, 120.998158",7.65
SMS004,Sensor30cm,2023-09-07 01:55:04.137174,"-33.004811, 120.998158",9.31
SMS004,Sensor10cm,2023-09-07 17:55:04.137174,"-33.004811, 120.998158",8.79
SMS004,Sensor20cm,2023-09-07 17:55:04.137174,"-33.004811, 120.998158",7.55
SMS004,Sensor30cm,2023-09-07 17:55:04.137174,"-33.004811, 120.998158",8.99
SMS004,Sensor10cm,2023-09-08 01:55:04.137174,"-33.004811, 120.998158",7.78
SMS004,Sensor20cm,2023-09-08 01:55:04.137174,"-33.004811, 120.998158",7.87
SMS004,Sensor30cm,2023-09-08 01:55:04.137174,"-33.004811, 120.998158",9.95
SMS004,Sensor10cm,2023-09-08 17:55:04.137174,"-33.004811, 120.998158",6.17
SMS004,Sensor20cm,2023-09-08 17:55:04.137174,"-33.004811, 120.998158",6.45
SMS004,Sensor30cm,2023-09-08 17:55:04.137174,"-33.004811, 120.998158",10.07
SMS004,Sensor10cm,2023-09-09 01:55:04.137174,"-33.004811, 120.998158",6.21
SMS004,Sensor20cm,2023-09-09 01:55:04.137174,"-33.004811, 120.998158",8.11
SMS004,Sensor30cm,2023-09-09 01:55:04.137174,"-33.004811, 120.998158",7.09
SMS004,Sensor10cm,2023-09-09 17:55:04.137174,"-33.004811, 120.998158",7.61
SMS004,Sensor20cm,2023-09-09 17:55:04.137174,"-33.004811, 120.998158",8.2
SMS004,Sensor30cm,2023-09-09 17:55:04.137174,"-33.004811, 120.998158",9.39
SMS004,Sensor10cm,2023-09-10 01:55:04.137174,"-33.004811, 120.998158",5.03
SMS004,Sensor20cm,2023-09-10 01:55:04.137174,"-33.004811, 120.998158",9.11
SMS004,Sensor30cm,2023-09-10 01:55:04.137174,"-33.004811, 120.998158",7.93
SMS004,Sensor10cm,2023-09-10 17:55:04.137174,"-33.004811, 120.998158",6.16
SMS004,Sensor20cm,2023-09-10 17:55:04.137174,"-33.004811, 120.998158",9.21
SMS004,Sensor30cm,2023-09-10 17:55:04.137174,"-33.004811, 120.998158",7.4
SMS004,Sensor10cm,2023-09-11 01:55:04.137174,"-33.004811, 120.998158",7.21
SMS004,Sensor20cm,2023-09-11 01:55:04.137174,"-33.004811, 120.998158",9.06
SMS004,Sensor30cm,2023-09-11 01:55:04.137174,"-33.004811, 120.998158",8.29
SMS004,Sensor10cm,2023-09-11 17:55:04.137174,"-33.004811, 120.998158",7.15
SMS004,Sensor20cm,2023-09-11 17:55:04.137174,"-33.004811, 120.998158",8.24
SMS004,Sensor30cm,2023-09-11 17:55:04.137174,"-33.004811, 120.998158",9.74
SMS004,Sensor10cm,2023-09-12 01:55:04.137174,"-33.004811, 120.998158",4.65
SMS004,Sensor20cm,2023-09-12 01:55:04.137174,"-33.004811, 120.998158",8.3
SMS004,Sensor30cm,2023-09-12 01:55:04.137174,"-33.004811, 120.998158",8.01
SMS004,Sensor10cm,2023-09-12 17:55:04.137174,"-33.004811, 120.998158",5.74
SMS004,Sensor20cm,2023-09-12 17:55:04.137174,"-33.004811, 120.998158",6.13
SMS004,Sensor30cm,2023-09-12 17:55:04.137174,"-33.004811, 120.998158",9.43
SMS004,Sensor10cm,2023-09-13 01:55:04.137174,"-33.004811, 120.998158",7.5
SMS004,Sensor20cm,2023-09-13 01:55:04.137174,"-33.004811, 120.998158",8.58
SMS004,Sensor30cm,2023-09-13 01:55:04.137174,"-33.004811, 120.998158",7.65
SMS004,Sensor10cm,2023-09-13 17:55:04.137174,"-33.004811, 120.998158",4.57
SMS004,Sensor20cm,2023-09-13 17:55:04.137174,"-33.004811, 120.998158",7.57
SMS004,Sensor30cm,2023-09-13 17:55:04.137174,"-33.004811, 120.998158",8.53
SMS004,Sensor10cm,2023-09-14 01:55:04.137174,"-33.004811, 120.998158",4.83
SMS004,Sensor20cm,2023-09-14 01:55:04.137174,"-33.004811, 120.998158",5.55
SMS004,Sensor30cm,2023-09-14 01:55:04.137174,"-33.004811, 120.998158",7.4
SMS004,Sensor10cm,2023-09-14 17:55:04.137174,"-33.004811, 120.998158",7.04
SMS004,Sensor20cm,2023-09-14 17:55:04.137174,"-33.004811, 120.998158",7.6
SMS004,Sensor30cm,2023-09-14 17:55:04.137174,"-33.004811, 120.998158",6.82
SMS004,Sensor10cm,2023-09-15 01:55:04.137174,"-33.004811, 120.998158",5.62
SMS004,Sensor20cm,2023-09-15 01:55:04.137174,"-33.004811, 120.998158",7.24
SMS004,Sensor30cm,2023-09-15 01:55:04.137174,"-33.004811, 120.998158",9.71
SMS004,Sensor10cm,2023-09-15 17:55:04.137174,"-33.004811, 120.998158",6.32
SMS004,Sensor20cm,2023-09-15 17:55:04.137174,"-33.004811, 120.998158",6.24
SMS004,Sensor30cm,2023-09-15 17:55:04.137174,"-33.004811, 120.998158",7.68
SMS004,Sensor10cm,2023-09-16 01:55:04.137174,"-33.004811, 120.998158",8.1
SMS004,Sensor20cm,2023-09-16 01:55:04.137174,"-33.004811, 120.998158",7.74
SMS004,Sensor30cm,2023-09-16 01:55:04.137174,"-33.004811, 120.998158",9.74
SMS004,Sensor10cm,2023-09-16 17:55:04.137174,"-33.004811, 120.998158",5.33
SMS004,Sensor20cm,2023-09-16 17:55:04.137174,"-33.004811, 120.998158",7.05
SMS004,Sensor30cm,2023-09-16 17:55:04.137174,"-33.004811, 120.998158",6.65
SMS004,Sensor10cm,2023-09-17 01:55:04.137174,"-33.004811, 120.998158",6.77
SMS004,Sensor20cm,2023-09-17 01:55:04.137174,"-33.004811, 120.998158",8.55
SMS004,Sensor30cm,2023-09-17 01:55:04.137174,"-33.004811, 120.998158",9.79
SMS004,Sensor10cm,2023-09-17 17:55:04.137174,"-33.004811, 120.998158",6.6
SMS004,Sensor20cm,2023-09-17 17:55:04.137174,"-33.004811, 120.998158",8.55
SMS004,Sensor30cm,2023-09-17 17:55:04.137174,"-33.004811, 120.998158",6.43
SMS004,Sensor10cm,2023-09-18 01:55:04.137174,"-33.004811, 120.998158",8.24
SMS004,Sensor20cm,2023-09-18 01:55:04.137174,"-33.004811, 120.998158",5.54
SMS004,Sensor30cm,2023-09-18 01:55:04.137174,"-33.004811, 120.998158",10.21
SMS004,Sensor10cm,2023-09-18 17:55:04.137174,"-33.004811, 120.998158",8.19
SMS004,Sensor20cm,2023-09-18 17:55:04.137174,"-33.004811, 120.998158",7.69
SMS004,Sensor30cm,2023-09-18 17:55:04.137174,"-33.004811, 120.998158",7.89
SMS004,Sensor10cm,2023-09-19 01:55:04.137174,"-33.004811, 120.998158",5.58
SMS004,Sensor20cm,2023-09-19 01:55:04.137174,"-33.004811, 120.998158",6.8
SMS004,Sensor30cm,2023-09-19 01:55:04.137174,"-33.004811, 120.998158",6.34
SMS004,Sensor10cm,2023-09-19 17:55:04.137174,"-33.004811, 120.998158",6.72
SMS004,Sensor20cm,2023-09-19 17:55:04.137174,"-33.004811, 120.998158",8.81
SMS004,Sensor30cm,2023-09-19 17:55:04.137174,"-33.004811, 120.998158",7.15
SMS004,Sensor10cm,2023-09-20 01:55:04.137174,"-33.004811, 120.998158",4.65
SMS004,Sensor20cm,2023-09-20 01:55:04.137174,"-33.004811, 120.998158",8.1
SMS004,Sensor30cm,2023-09-20 01:55:04.137174,"-33.004811, 120.998158",9.16
SMS004,Sensor10cm,2023-09-20 17:55:04.137174,"-33.004811, 120.998158",4.49
SMS004,Sensor20cm,2023-09-20 17:55:04.137174,"-33.004811, 120.998158",8.5
SMS004,Sensor30cm,2023-09-20 17:55:04.137174,"-33.004811, 120.998158",6.57
SMS004,Sensor10cm,2023-09-21 01:55:04.137174,"-33.004811, 120.998158",4.68
SMS004,Sensor20cm,2023-09-21 01:55:04.137174,"-33.004811, 120.998158",6.38
SMS004,Sensor30cm,2023-09-21 01:55:04.137174,"-33.004811, 120.998158",9.73
SMS004,Sensor10cm,2023-09-21 17:55:04.137174,"-33.004811, 120.998158",7.81
SMS004,Sensor20cm,2023-09-21 17:55:04.137174,"-33.004811, 120.998158",8.24
SMS004,Sensor30cm,2023-09-21 17:55:04.137174,"-33.004811, 120.998158",7.06
SMS004,Sensor10cm,2023-09-22 01:55:04.137174,"-33.004811, 120.998158",5.34
SMS004,Sensor20cm,2023-09-22 01:55:04.137174,"-33.004811, 120.998158",6.25
SMS004,Sensor30cm,2023-09-22 01:55:04.137174,"-33.004811, 120.998158",7.33
SMS004,Sensor10cm,2023-09-22 17:55:04.137174,"-33.004811, 120.998158",5.98
SMS004,Sensor20cm,2023-09-22 17:55:04.137174,"-33.004811, 120.998158",7.31
SMS004,Sensor30cm,2023-09-22 17:55:04.137174,"-33.004811, 120.998158",8.68
SMS004,Sensor10cm,2023-09-23 01:55:04.137174,"-33.004811, 120.998158",6.61
SMS004,Sensor20cm,2023-09-23 01:55:04.137174,"-33.004811, 120.998158",8.13
SMS004,Sensor30cm,2023-09-23 01:55:04.137174,"-33.004811, 120.998158",8.14
SMS004,Sensor10cm,2023-09-23 17:55:04.137174,"-33.004811, 120.998158",7.34
SMS004,Sensor20cm,2023-09-23 17:55:04.137174,"-33.004811, 120.998158",6.28
SMS004,Sensor30cm,2023-09-23 17:55:04.137174,"-33.004811, 120.998158",10.06
SMS004,Sensor10cm,2023-09-24 01:55:04.137174,"-33.004811, 120.998158",5.6
SMS004,Sensor20cm,2023-09-24 01:55:04.137174,"-33.004811, 120.998158",9.01
SMS004,Sensor30cm,2023-09-24 01:55:04.137174,"-33.004811, 120.998158",8.3
SMS004,Sensor10cm,2023-09-24 17:55:04.137174,"-33.004811, 120.998158",4.21
SMS004,Sensor20cm,2023-09-24 17:55:04.137174,"-33.004811, 120.998158",6.15
SMS004,Sensor30cm,2023-09-24 17:55:04.137174,"-33.004811, 120.998158",8.95
SMS004,Sensor10cm,2023-09-25 01:55:04.137174,"-33.004811, 120.998158",5.91
SMS004,Sensor20cm,2023-09-25 01:55:04.137174,"-33.004811, 120.998158",5.91
